id_transaccion,fecha_hora,comercio,categoria_comercio,ciudad_comercio,terminal,cliente,correo_cliente,tarjeta_ultimos4,marca_tarjeta,monto,moneda,estatus,metodo_captura,contracargo
TRX0000130,2026-06-25 14:25:41,Super Nortenio,SUPER,Monterrey,TPV02-MON,Ivan Nunez,ivan.nunez88@correo.mx,1309,MASTERCARD,1814.77,MXN,APROBADA,CHIP,N
TRX0000131,2026-02-23 19:19:04,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Miguel Ramirez,miguel.ramirez132@correo.mx,5849,MASTERCARD,72.94,MXN,APROBADA,CONTACTLESS,N
TRX0000132,2026-04-23 15:49:44,Cafe Aurora,Restaurante,Guadalajara,TPV02-GUA,Patricia Cortes,patricia.cortes160@correo.mx,4485,VISA,268.78,MXN,REVERSADA,CHIP,N
TRX0000133,2026-03-21 18:59:41,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Elena Vargas,elena.vargas148@correo.mx,9840,AMEX,279.84,MXN,APROBADA,MANUAL,N
TRX0000134,2026-05-26 07:10:48,VIAJES ALTAMAR,viajes,Cancun,TPV04-CAN,Rocio Salazar,rocio.salazar15@correo.mx,4224,MASTERCARD,7462.66,MXN,APROBADA,CHIP,N
TRX0000135,2026-02-05 21:25:10,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV02-CIU,Lucia Gonzalez,lucia.gonzalez54@correo.mx,2892,AMEX,811.78,MXN,RECHAZADA,BANDA,N
TRX0000136,2026-02-02 11:23:58,Super Nortenio,SUPER,Monterrey,TPV04-MON,Ivan Delgado,ivan.delgado59@correo.mx,3851,AMEX,2649.54,MXN,APROBADA,MANUAL,N
TRX0000137,2026-01-17 11:24:39,Super Nortenio,supermercado,Monterrey,TPV02-MON,Luis Zamora,luis.zamora9@correo.mx,1462,AMEX,327.65,MXN,APROBADA,CONTACTLESS,N
TRX0000138,2026-02-23 21:59:01,Super Norteno,SUPER,Monterrey,TPV02-MON,Rocio Cortes,rocio.cortes103@correo.mx,8270,VISA,3003.42,MXN,RECHAZADA,CONTACTLESS,N
TRX0000139,2026-05-07 17:18:26,Super Nortenio,supermercado,Monterrey,TPV03-MON,Rocio Ramirez,rocio.ramirez94@correo.mx,3489,VISA,3495.77,MXN,APROBADA,CHIP,N
TRX0000140,2026-02-05 19:47:25,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Fernando Mendoza,fernando.mendoza57@correo.mx,8388,AMEX,1745.61,MXN,APROBADA,CONTACTLESS,N
TRX0000141,2026-06-07 17:13:37,Super Nortenio,supermercado,Monterrey,TPV02-MON,Hector Delgado,hector.delgado49@correo.mx,4702,VISA,2919.25,MXN,APROBADA,CONTACTLESS,N
TRX0000142,2026-01-29 20:29:08,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Rocio Salazar,rocio.salazar15@correo.mx,4224,MASTERCARD,478.73,MXN,APROBADA,MANUAL,N
TRX0000143,2026-02-28 13:26:23,Super Norteno,Supermercado,Monterrey,TPV04-MON,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,2741.87,MXN,APROBADA,CHIP,N
TRX0000144,2026-01-25 21:22:44,Super Nortenio,SUPER,Monterrey,TPV03-MON,Raul Trejo,raul.trejo125@correo.mx,4936,VISA,693.49,MXN,APROBADA,MANUAL,N
TRX0000145,2026-06-15 20:23:17,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV01-CIU,Ana Trejo,ana.trejo51@correo.mx,9690,MASTERCARD,597.68,MXN,APROBADA,BANDA,N
TRX0000146,2026-04-24 15:48:39,Super Nortenio,supermercado,Monterrey,TPV02-MON,Raul Mendoza,raul.mendoza90@correo.mx,1177,AMEX,1742.28,MXN,APROBADA,MANUAL,N
TRX0000147,2026-06-15 14:26:52,Super Nortenio,supermercado,Monterrey,TPV04-MON,Lucia Delgado,lucia.delgado120@correo.mx,1162,AMEX,2645.68,MXN,APROBADA,CONTACTLESS,N
TRX0000148,2026-02-24 07:15:25,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Hector Trejo,hector.trejo101@correo.mx,6533,MASTERCARD,476.03,MXN,RECHAZADA,BANDA,N
TRX0000149,2026-04-10 21:42:52,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,311.12,MXN,REVERSADA,BANDA,N
TRX0000150,2026-02-27 10:38:08,GASOLINERA KM 12,combustible,Puebla,TPV02-PUE,Rocio Salazar,rocio.salazar98@correo.mx,9662,VISA,526.67,MXN,APROBADA,CHIP,N
TRX0000151,2026-04-05 09:42:25,Boutique  Iris,Ropa,Ciudad de Mexico,TPV02-CIU,Lucia Vargas,lucia.vargas131@correo.mx,3615,MASTERCARD,1756.1,MXN,REVERSADA,CONTACTLESS,N
TRX0000152,2026-05-25 09:08:12,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Patricia Ramirez,patricia.ramirez130@correo.mx,8241,AMEX,1772.62,MXN,APROBADA,CONTACTLESS,N
TRX0000153,2026-02-17 09:24:24,Boutique  Iris,Ropa,Ciudad de Mexico,TPV04-CIU,Hector Rivas,hector.rivas50@correo.mx,8897,MASTERCARD,5073.83,MXN,APROBADA,CHIP,N
TRX0000154,2026-06-19 20:14:09,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,1574.42,MXN,APROBADA,QR,N
TRX0000155,2026-04-20 18:59:29,Super Norteno,supermercado,Monterrey,TPV01-MON,Luis Herrera,luis.herrera5@correo.mx,7395,MASTERCARD,1812.91,MXN,APROBADA,BANDA,S
TRX0000156,2026-05-05 15:46:05,Super Norteno,SUPER,Monterrey,TPV01-MON,Rocio Vargas,rocio.vargas62@correo.mx,4939,MASTERCARD,2775.28,MXN,APROBADA,CHIP,N
TRX0000157,2026-05-24 21:48:17,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Hector Delgado,hector.delgado137@correo.mx,3321,AMEX,2178.13,MXN,APROBADA,QR,N
TRX0000158,2026-01-22 09:41:22,SUPER NORTENO,supermercado,Monterrey,TPV01-MON,Raul Gonzalez,raul.gonzalez74@correo.mx,9447,VISA,2930.36,MXN,APROBADA,CONTACTLESS,N
TRX0000159,2026-05-30 19:02:53,VIAJES ALTAMAR,viajes,Cancun,TPV04-CAN,Sofia Salazar,sofia.salazar146@correo.mx,4742,VISA,25988.01,MXN,RECHAZADA,QR,N
TRX0000160,2026-02-15 21:56:23,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV01-CIU,Raul Gonzalez,raul.gonzalez179@correo.mx,8333,MASTERCARD,224.53,MXN,REVERSADA,CONTACTLESS,N
TRX0000161,2026-05-21 06:22:03,CAFE AURORA,Restaurante,Guadalajara,TPV04-GUA,Luis Delgado,luis.delgado150@correo.mx,7838,VISA,116.04,MXN,APROBADA,CHIP,N
TRX0000162,2026-05-27 16:29:25,Farmacia del Sol,FARM,Ciudad de Mexico,TPV03-CIU,Elena Vargas,elena.vargas89@correo.mx,5689,VISA,512.83,MXN,APROBADA,CONTACTLESS,N
TRX0000163,2026-05-24 11:07:26,Electro Maya,ELECTRO,Merida,TPV03-MER,Ana Mendoza,ana.mendoza27@correo.mx,6032,AMEX,18226.74,MXN,APROBADA,CONTACTLESS,N
TRX0000164,2026-01-23 09:47:16,ELECTRO MAYA,ELECTRO,Merida,TPV01-MER,Elena Delgado,elena.delgado149@correo.mx,9248,MASTERCARD,5344.54,MXN,APROBADA,CONTACTLESS,N
TRX0000165,2026-01-05 14:56:45,Super Norteno,SUPER,Monterrey,TPV04-MON,Patricia Mendoza,patricia.mendoza140@correo.mx,5378,VISA,3081.5,MXN,APROBADA,MANUAL,N
TRX0000166,2026-02-16 08:08:41,Boutique Iris,Ropa,Ciudad de Mexico,TPV03-CIU,Ana Cortes,ana.cortes53@correo.mx,3646,VISA,2321.73,MXN,APROBADA,BANDA,N
TRX0000167,2026-03-16 21:28:38,GASOLINERA KM 12,Combustible,Puebla,TPV01-PUE,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,466.64,MXN,REVERSADA,MANUAL,N
TRX0000168,2026-02-10 10:54:53,SUPER NORTENO,SUPER,Monterrey,TPV04-MON,Luis Zamora,luis.zamora9@correo.mx,1462,AMEX,1744.51,MXN,APROBADA,CHIP,N
TRX0000169,2026-05-02 21:09:29,Super Norteno,Supermercado,Monterrey,TPV03-MON,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,3136.52,MXN,APROBADA,CONTACTLESS,N
TRX0000170,2026-06-10 15:55:30,Cafe Aurora,restaurante,Guadalajara,TPV02-GUA,Jorge Gonzalez,jorge.gonzalez2@correo.mx,4837,AMEX,304.88,MXN,RECHAZADA,CONTACTLESS,N
TRX0000171,2026-05-01 13:15:55,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV04-CIU,Ivan Delgado,ivan.delgado162@correo.mx,2492,AMEX,579.89,MXN,APROBADA,QR,N
TRX0000172,2026-02-14 17:22:06,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV03-CIU,Elena Gonzalez,elena.gonzalez143@correo.mx,1660,MASTERCARD,260.49,MXN,APROBADA,CONTACTLESS,N
TRX0000173,2026-05-30 16:10:45,Viajes Altamar,Viajes,Cancun,TPV02-CAN,Ana Salazar,ana.salazar102@correo.mx,3316,AMEX,16936.9,MXN,APROBADA,BANDA,N
TRX0000174,2026-03-24 09:28:26,CAFE AURORA,restaurante,Guadalajara,TPV03-GUA,Sofia Nunez,sofia.nunez134@correo.mx,8835,VISA,64.23,MXN,APROBADA,CHIP,N
TRX0000175,2026-06-29 19:21:10,Super Nortenio,Supermercado,Monterrey,TPV02-MON,Raul Vargas,raul.vargas135@correo.mx,8290,AMEX,969.24,MXN,APROBADA,CONTACTLESS,N
TRX0000176,2026-06-19 17:03:52,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Patricia Vargas,patricia.vargas26@correo.mx,4933,VISA,362.93,MXN,APROBADA,CHIP,N
TRX0000177,2026-05-27 06:27:09,Cafe Aurora,restaurante,Guadalajara,TPV01-GUA,Elena Trejo,elena.trejo113@correo.mx,4568,MASTERCARD,461.84,MXN,APROBADA,BANDA,N
TRX0000178,2026-06-17 16:01:13,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV02-CIU,Lucia Ramirez,lucia.ramirez48@correo.mx,2913,VISA,531.25,MXN,REVERSADA,QR,N
TRX0000179,2026-02-04 20:01:19,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV01-CIU,Lucia Herrera,lucia.herrera155@correo.mx,9599,MASTERCARD,1311.57,MXN,REVERSADA,QR,N
TRX0000180,2026-01-12 09:14:06,Electro Maya,electronica,Merida,TPV03-MER,Raul Zamora,raul.zamora124@correo.mx,6787,AMEX,22810.41,MXN,REVERSADA,CONTACTLESS,N
TRX0000181,2026-01-09 16:11:38,Viajes Altamar,Viajes,Cancun,TPV03-CAN,Elena Cortes,elena.cortes68@correo.mx,5599,AMEX,31201.35,MXN,APROBADA,QR,N
TRX0000182,2026-01-04 13:51:19,Super Norteno,supermercado,Monterrey,TPV03-MON,Lucia Vargas,lucia.vargas131@correo.mx,3615,MASTERCARD,1005.97,MXN,REVERSADA,MANUAL,N
TRX0000183,2026-06-04 17:54:16,Electro Maya,ELECTRO,Merida,TPV04-MER,Elena Ramirez,elena.ramirez144@correo.mx,3433,VISA,9218.74,MXN,APROBADA,CONTACTLESS,N
TRX0000184,2026-04-08 08:50:30,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV04-CIU,Sofia Nunez,sofia.nunez134@correo.mx,9193,AMEX,472.42,MXN,APROBADA,BANDA,N
TRX0000185,2026-04-14 06:18:33,SUPER NORTENO,SUPER,Monterrey,TPV03-MON,Carmen Herrera,carmen.herrera176@correo.mx,1605,VISA,3074.01,MXN,APROBADA,QR,N
TRX0000186,2026-05-22 19:09:33,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV03-CIU,Lucia Gonzalez,lucia.gonzalez36@correo.mx,8401,AMEX,549.77,MXN,APROBADA,CONTACTLESS,N
TRX0000187,2026-06-28 10:37:48,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Lucia Vargas,lucia.vargas7@correo.mx,3320,MASTERCARD,3007.26,MXN,APROBADA,MANUAL,N
TRX0000188,2026-04-17 07:56:39,Super Nortenio,Supermercado,Monterrey,TPV03-MON,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,215.03,MXN,APROBADA,CHIP,N
TRX0000189,2026-02-22 09:19:13,GASOLINERA KM 12,Combustible,Puebla,TPV03-PUE,Elena Zamora,elena.zamora16@correo.mx,2698,VISA,1320.75,MXN,APROBADA,MANUAL,N
TRX0000190,2026-01-15 10:35:49,Super Nortenio,Supermercado,Monterrey,TPV03-MON,Teresa Salazar,teresa.salazar118@correo.mx,4699,VISA,2355.34,MXN,APROBADA,CONTACTLESS,N
TRX0000191,2026-03-03 09:16:56,Viajes Altamar,viajes,Cancun,TPV03-CAN,Ana Delgado,ana.delgado171@correo.mx,1786,AMEX,12488.04,MXN,APROBADA,CHIP,N
TRX0000192,2026-04-26 16:28:21,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Patricia Delgado,patricia.delgado167@correo.mx,8972,VISA,2319.12,MXN,APROBADA,MANUAL,N
TRX0000193,2026-01-11 21:33:10,Electro Maya,ELECTRO,Merida,TPV04-MER,Fernando Herrera,fernando.herrera168@correo.mx,8810,VISA,8800.55,MXN,RECHAZADA,CONTACTLESS,N
TRX0000194,2026-05-31 19:21:21,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV03-CIU,Rocio Nunez,rocio.nunez173@correo.mx,4285,MASTERCARD,801.6,MXN,APROBADA,CONTACTLESS,N
TRX0000195,2026-05-16 12:18:22,Farmacia del Sol,farmacia,Ciudad de Mexico,TPV04-CIU,Hector Delgado,hector.delgado49@correo.mx,4702,VISA,199.2,MXN,APROBADA,QR,N
TRX0000196,2026-05-07 06:29:07,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV02-CIU,Raul Delgado,raul.delgado142@correo.mx,4207,AMEX,273.43,MXN,APROBADA,CONTACTLESS,N
TRX0000197,2026-02-28 14:10:13,SUPER NORTENO,Supermercado,Monterrey,TPV01-MON,Jorge Rivas,jorge.rivas147@correo.mx,5919,MASTERCARD,1026.83,MXN,APROBADA,CONTACTLESS,N
TRX0000198,2026-04-03 16:26:11,Viajes Altamar,Viajes,Cancun,TPV03-CAN,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,43877.41,MXN,RECHAZADA,QR,N
TRX0000199,2026-01-31 07:31:31,VIAJES ALTAMAR,viajes,Cancun,TPV01-CAN,Miguel Gonzalez,miguel.gonzalez172@correo.mx,9785,AMEX,5335.83,MXN,APROBADA,QR,N
TRX0000200,2026-01-05 06:10:58,GASOLINERA KM 12,Combustible,Puebla,TPV02-PUE,Ana Delgado,ana.delgado171@correo.mx,1786,AMEX,1425.36,MXN,APROBADA,BANDA,N
TRX0000201,2026-01-14 10:45:34,BOUTIQUE IRIS,ropa,Ciudad de Mexico,TPV03-CIU,Hector Delgado,hector.delgado49@correo.mx,4702,VISA,2715.89,MXN,APROBADA,CONTACTLESS,N
TRX0000202,2026-05-22 09:52:42,CAFE AURORA,restaurante,Guadalajara,TPV01-GUA,Jorge Mendoza,jorge.mendoza47@correo.mx,6756,AMEX,288.14,MXN,APROBADA,CONTACTLESS,N
TRX0000203,2026-05-17 06:12:59,CAFE AURORA,Restaurante,Guadalajara,TPV02-GUA,Raul Vargas,raul.vargas22@correo.mx,8824,AMEX,463.71,MXN,APROBADA,QR,N
TRX0000204,2026-04-13 20:37:25,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Raul Delgado,raul.delgado142@correo.mx,4207,AMEX,174.09,MXN,APROBADA,CHIP,N
TRX0000205,2026-06-14 16:25:34,Cafe Aurora,restaurante,Guadalajara,TPV04-GUA,Ivan Ramirez,ivan.ramirez45@correo.mx,8146,AMEX,213.98,MXN,RECHAZADA,CONTACTLESS,N
TRX0000206,2026-01-24 07:11:34,Cafe Aurora,Restaurante,Guadalajara,TPV02-GUA,Hector Trejo,hector.trejo101@correo.mx,6533,MASTERCARD,228.24,MXN,APROBADA,CONTACTLESS,N
TRX0000207,2026-03-26 10:36:20,Super Nortenio,Supermercado,Monterrey,TPV04-MON,Sofia Trejo,sofia.trejo80@correo.mx,8498,MASTERCARD,3311.2,MXN,APROBADA,CHIP,N
TRX0000208,2026-04-04 19:31:05,Super Nortenio,Supermercado,Monterrey,TPV01-MON,Sofia Cortes,sofia.cortes153@correo.mx,1495,AMEX,3030.38,MXN,APROBADA,MANUAL,N
TRX0000209,2026-02-18 12:05:31,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV03-CIU,Luis Gonzalez,luis.gonzalez18@correo.mx,8351,VISA,225.76,MXN,APROBADA,BANDA,N
TRX0000210,2026-04-15 10:34:09,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV02-CIU,Ana Salazar,ana.salazar158@correo.mx,2274,MASTERCARD,788.35,MXN,APROBADA,BANDA,N
TRX0000211,2026-06-12 12:10:20,Cafe Aurora,Restaurante,Guadalajara,TPV02-GUA,Jorge Gonzalez,jorge.gonzalez138@correo.mx,4950,AMEX,65.8,MXN,APROBADA,BANDA,N
TRX0000212,2026-05-29 10:25:59,Cafe Aurora,Restaurante,Guadalajara,TPV03-GUA,Patricia Mendoza,patricia.mendoza107@correo.mx,8089,MASTERCARD,247.92,MXN,APROBADA,CHIP,N
TRX0000213,2026-02-18 11:13:21,Cafe Aurora,Restaurante,Guadalajara,TPV02-GUA,Miguel Gonzalez,miguel.gonzalez154@correo.mx,8784,AMEX,394.18,MXN,APROBADA,CHIP,N
TRX0000214,2026-05-30 18:34:56,Super Norteno,SUPER,Monterrey,TPV03-MON,Sofia Cortes,sofia.cortes153@correo.mx,1495,AMEX,1801.1,MXN,APROBADA,MANUAL,N
TRX0000215,2026-03-31 19:45:51,Gasolinera Km 12,Combustible,Puebla,TPV03-PUE,Ana Delgado,ana.delgado171@correo.mx,1786,AMEX,1223.87,MXN,RECHAZADA,BANDA,N
TRX0000216,2026-01-10 11:45:30,Cafe Aurora,Restaurante,Guadalajara,TPV03-GUA,Hector Mendoza,hector.mendoza71@correo.mx,6093,VISA,415.38,MXN,REVERSADA,CHIP,N
TRX0000217,2026-05-21 12:34:23,Farmacia del Sol ,FARM,Ciudad de Mexico,TPV02-CIU,Raul Mendoza,raul.mendoza30@correo.mx,7314,MASTERCARD,755.96,MXN,APROBADA,MANUAL,N
TRX0000218,2026-06-24 13:11:49,ELECTRO MAYA,electronica,Merida,TPV04-MER,Luis Salazar,luis.salazar75@correo.mx,4376,MASTERCARD,12475.24,MXN,APROBADA,BANDA,N
TRX0000219,2026-04-13 07:48:36,FARMACIA DEL SOL,Farmacia,Ciudad de Mexico,TPV04-CIU,Luis Rivas,luis.rivas99@correo.mx,1585,MASTERCARD,212.57,MXN,APROBADA,CHIP,N
TRX0000220,2026-03-16 14:24:23,Electro Maya,electronica,Merida,TPV04-MER,Lucia Gonzalez,lucia.gonzalez36@correo.mx,8401,AMEX,11378.93,MXN,APROBADA,MANUAL,N
TRX0000221,2026-05-30 06:38:54,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV01-CIU,Lucia Gonzalez,lucia.gonzalez96@correo.mx,7074,VISA,4130.53,MXN,APROBADA,QR,N
TRX0000222,2026-01-22 15:55:09,SUPER NORTENO,Supermercado,Monterrey,TPV04-MON,Lucia Ramirez,lucia.ramirez48@correo.mx,2913,VISA,2482.48,MXN,APROBADA,QR,S
TRX0000223,2026-05-01 12:47:51,Farmacia del Sol ,Farmacia,Ciudad de Mexico,TPV01-CIU,Ana Zamora,ana.zamora72@correo.mx,8476,VISA,611.46,MXN,REVERSADA,MANUAL,N
TRX0000224,2026-04-07 08:09:58,GASOLINERA KM 12,combustible,Puebla,TPV03-PUE,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,524.07,MXN,APROBADA,CONTACTLESS,N
TRX0000225,2026-03-24 08:26:03,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV02-CIU,Lucia Ramirez,lucia.ramirez152@correo.mx,6278,MASTERCARD,706.28,MXN,APROBADA,CONTACTLESS,N
TRX0000226,2026-03-13 16:32:02,SUPER NORTENO,SUPER,Monterrey,TPV01-MON,Lucia Gonzalez,lucia.gonzalez96@correo.mx,7074,VISA,3215.04,MXN,APROBADA,MANUAL,N
TRX0000227,2026-05-07 06:31:42,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV02-CIU,Luis Salazar,luis.salazar75@correo.mx,4376,MASTERCARD,565.66,MXN,APROBADA,CONTACTLESS,S
TRX0000228,2026-06-13 11:51:16,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV01-CIU,Raul Nunez,raul.nunez70@correo.mx,2085,VISA,303.29,MXN,APROBADA,MANUAL,N
TRX0000229,2026-02-15 06:45:19,GASOLINERA KM 12,combustible,Puebla,TPV01-PUE,Raul Delgado,raul.delgado169@correo.mx,7678,VISA,1141.28,MXN,APROBADA,BANDA,N
TRX0000230,2026-04-02 08:35:13,SUPER NORTENO,Supermercado,Monterrey,TPV02-MON,Ivan Nunez,ivan.nunez88@correo.mx,1309,MASTERCARD,267.15,MXN,APROBADA,QR,N
TRX0000231,2026-04-13 20:13:34,Super Norteno,Supermercado,Monterrey,TPV03-MON,Elena Ramirez,elena.ramirez4@correo.mx,8580,VISA,2676.95,MXN,APROBADA,CONTACTLESS,N
TRX0000232,2026-04-10 18:06:34,SUPER NORTENO,supermercado,Monterrey,TPV01-MON,Jorge Herrera,jorge.herrera46@correo.mx,2925,AMEX,2029.96,MXN,APROBADA,CONTACTLESS,N
TRX0000233,2026-04-02 18:28:12,Gasolinera Km 12,combustible,Puebla,TPV01-PUE,Patricia Salazar,patricia.salazar69@correo.mx,4268,MASTERCARD,1549.79,MXN,APROBADA,CHIP,N
TRX0000234,2026-01-11 20:15:59,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV01-CIU,Lucia Delgado,lucia.delgado141@correo.mx,6423,VISA,525.68,MXN,APROBADA,CONTACTLESS,N
TRX0000235,2026-01-26 08:28:44,BOUTIQUE IRIS,Ropa,Ciudad de Mexico,TPV01-CIU,Raul Nunez,raul.nunez70@correo.mx,2085,VISA,5604.84,MXN,APROBADA,CHIP,N
TRX0000236,2026-06-02 19:40:35,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Elena Gonzalez,elena.gonzalez143@correo.mx,1660,MASTERCARD,1028.45,MXN,APROBADA,BANDA,N
TRX0000237,2026-06-05 18:41:58,Boutique  Iris,VESTIMENTA,Ciudad de Mexico,TPV04-CIU,Carmen Rivas,carmen.rivas139@correo.mx,4822,AMEX,1795.46,MXN,APROBADA,MANUAL,N
TRX0000238,2026-05-21 16:18:59,SUPER NORTENO,SUPER,Monterrey,TPV02-MON,Lucia Vargas,lucia.vargas131@correo.mx,3615,MASTERCARD,693.7,MXN,APROBADA,QR,N
TRX0000239,2026-06-18 11:50:30,Boutique Iris,ropa,Ciudad de Mexico,TPV01-CIU,Ana Salazar,ana.salazar102@correo.mx,3316,AMEX,4069.0,MXN,APROBADA,CHIP,N
TRX0000240,2026-05-24 11:48:13,FARMACIA DEL SOL,FARM,Ciudad de Mexico,TPV02-CIU,Patricia Mendoza,patricia.mendoza140@correo.mx,5378,VISA,377.88,MXN,RECHAZADA,BANDA,N
TRX0000241,2026-06-09 20:48:31,Boutique Iris,ropa,Ciudad de Mexico,TPV01-CIU,Elena Zamora,elena.zamora151@correo.mx,7344,AMEX,2061.03,MXN,APROBADA,QR,N
TRX0000242,2026-04-10 18:28:29,VIAJES ALTAMAR,viajes,Cancun,TPV02-CAN,Miguel Nunez,miguel.nunez82@correo.mx,8132,AMEX,35702.39,MXN,APROBADA,CHIP,N
TRX0000243,2026-02-24 06:50:19,CAFE AURORA,restaurante,Guadalajara,TPV04-GUA,Raul Delgado,raul.delgado122@correo.mx,1413,VISA,360.84,MXN,APROBADA,QR,N
TRX0000244,2026-05-09 06:19:02,SUPER NORTENO,supermercado,Monterrey,TPV03-MON,Carmen Gonzalez,carmen.gonzalez129@correo.mx,1346,MASTERCARD,2597.03,MXN,APROBADA,MANUAL,N
TRX0000245,2026-04-30 21:13:12,Cafe Aurora,Restaurante,Guadalajara,TPV03-GUA,Teresa Rivas,teresa.rivas6@correo.mx,1505,MASTERCARD,297.79,MXN,APROBADA,CHIP,N
TRX0000246,2026-03-06 15:36:18,GASOLINERA KM 12,combustible,Puebla,TPV02-PUE,Patricia Gonzalez,patricia.gonzalez127@correo.mx,8628,VISA,774.76,MXN,RECHAZADA,QR,N
TRX0000247,2026-04-22 18:32:04,VIAJES ALTAMAR,Viajes,Cancun,TPV04-CAN,Raul Delgado,raul.delgado122@correo.mx,1413,VISA,8584.25,MXN,APROBADA,BANDA,N
TRX0000248,2026-05-10 19:03:51,Super Norteno,supermercado,Monterrey,TPV04-MON,Ivan Gonzalez,ivan.gonzalez163@correo.mx,9280,MASTERCARD,1401.68,MXN,APROBADA,BANDA,N
TRX0000249,2026-04-30 11:59:16,Super Nortenio,supermercado,Monterrey,TPV03-MON,Elena Ramirez,elena.ramirez8@correo.mx,3648,MASTERCARD,361.54,MXN,APROBADA,BANDA,N
TRX0000250,2026-04-16 17:47:12,Farmacia del Sol ,farmacia,Ciudad de Mexico,TPV01-CIU,Fernando Mendoza,fernando.mendoza57@correo.mx,8388,AMEX,703.61,MXN,APROBADA,CONTACTLESS,N
TRX0000251,2026-02-12 21:26:44,Super Nortenio,Supermercado,Monterrey,TPV01-MON,Ana Nunez,ana.nunez17@correo.mx,9063,VISA,2295.65,MXN,APROBADA,BANDA,N
TRX0000252,2026-04-11 13:43:14,Cafe Aurora,Restaurante,Guadalajara,TPV01-GUA,Ana Cortes,ana.cortes91@correo.mx,8806,AMEX,273.93,MXN,APROBADA,CHIP,N
TRX0000253,2026-01-07 18:48:12,VIAJES ALTAMAR,viajes,Cancun,TPV04-CAN,Ana Zamora,ana.zamora72@correo.mx,8476,VISA,26145.71,MXN,APROBADA,CHIP,N
TRX0000254,2026-01-24 08:36:01,CAFE AURORA,Restaurante,Guadalajara,TPV03-GUA,Luis Herrera,luis.herrera5@correo.mx,7395,MASTERCARD,432.72,MXN,APROBADA,CHIP,N
TRX0000255,2026-03-21 14:14:57,Boutique Iris,Ropa,Ciudad de Mexico,TPV04-CIU,Hector Rivas,hector.rivas50@correo.mx,8897,MASTERCARD,2542.33,MXN,APROBADA,MANUAL,N
TRX0000256,2026-02-05 10:35:39,Super Norteno,SUPER,Monterrey,TPV01-MON,Raul Nunez,raul.nunez70@correo.mx,5287,AMEX,2699.54,MXN,APROBADA,MANUAL,N
TRX0000257,2026-03-22 11:54:47,GASOLINERA KM 12,combustible,Puebla,TPV04-PUE,Patricia Herrera,patricia.herrera13@correo.mx,1324,VISA,932.28,MXN,APROBADA,MANUAL,N
TRX0000258,2026-03-05 06:47:43,FARMACIA DEL SOL,farmacia,Ciudad de Mexico,TPV04-CIU,Carmen Herrera,carmen.herrera176@correo.mx,1605,VISA,804.43,MXN,REVERSADA,BANDA,N
TRX0000259,2026-04-27 17:24:20,ELECTRO MAYA,ELECTRO,Merida,TPV04-MER,Jorge Nunez,jorge.nunez121@correo.mx,1683,AMEX,5572.91,MXN,APROBADA,QR,N
TRX0000260,2026-03-17 14:11:55,Super Norteno,supermercado,Monterrey,TPV02-MON,Raul Gonzalez,raul.gonzalez179@correo.mx,8333,MASTERCARD,2853.15,MXN,APROBADA,MANUAL,N
